epoch,accuracy,iou_coefficient,jaccard_index,loss,val_accuracy,val_iou_coefficient,val_jaccard_index,val_loss
40,0.5540731549263,0.25598907470703125,0.2412053346633911,1.2407491207122803,0.5538451671600342,0.2448405772447586,0.23369573056697845,1.2399882078170776
41,0.5563367009162903,0.256462424993515,0.24196955561637878,1.2351042032241821,0.5593424439430237,0.2737041413784027,0.25478217005729675,1.248544454574585
42,0.5557004809379578,0.25939586758613586,0.24436676502227783,1.2302886247634888,0.5563625693321228,0.26689931750297546,0.25087931752204895,1.2461233139038086
43,0.5579633116722107,0.25990983843803406,0.24508315324783325,1.2295385599136353,0.5575971603393555,0.2558933198451996,0.2427058219909668,1.2434135675430298
44,0.5581119656562805,0.2594752311706543,0.24469459056854248,1.2291463613510132,0.5632233619689941,0.2626800239086151,0.24829410016536713,1.2478523254394531
45,0.5578797459602356,0.26059889793395996,0.24554361402988434,1.2298682928085327,0.5581318140029907,0.278363436460495,0.259360671043396,1.258240818977356
46,0.5569508075714111,0.25915753841400146,0.2442949116230011,1.2291823625564575,0.5547141432762146,0.25836268067359924,0.2437061220407486,1.245840072631836
47,0.5576539039611816,0.26006200909614563,0.2455112487077713,1.2273280620574951,0.5490401983261108,0.2515884041786194,0.23785534501075745,1.2765053510665894
48,0.5568347573280334,0.26028791069984436,0.24545317888259888,1.2270915508270264,0.5601682066917419,0.2521135210990906,0.2395232766866684,1.2647536993026733
49,0.5604028105735779,0.26368969678878784,0.2484084665775299,1.2169287204742432,0.5499008297920227,0.24892111122608185,0.23658375442028046,1.276947021484375
