epoch,accuracy,iou_coefficient,jaccard_index,loss,val_accuracy,val_iou_coefficient,val_jaccard_index,val_loss
25,0.5212403535842896,0.44101205468177795,0.35734230279922485,0.4787575900554657,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
26,0.5212404131889343,0.44090357422828674,0.35759854316711426,0.4787573218345642,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
27,0.5212401747703552,0.4409988820552826,0.3573148250579834,0.47875720262527466,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
28,0.521240234375,0.4410582482814789,0.35749006271362305,0.4787575602531433,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
29,0.5212400555610657,0.44100815057754517,0.3572882115840912,0.4787576198577881,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
30,0.5212401151657104,0.44101348519325256,0.3574250340461731,0.478757381439209,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
31,0.5212401747703552,0.44098055362701416,0.35771048069000244,0.4787573516368866,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
32,0.5212406516075134,0.4410867989063263,0.3577926456928253,0.4787571430206299,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
33,0.5212406516075134,0.44110414385795593,0.3579424321651459,0.47875726222991943,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
34,0.5212404131889343,0.4409932792186737,0.35750219225883484,0.47875696420669556,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
35,0.5212404727935791,0.44102346897125244,0.35756391286849976,0.4787571132183075,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
36,0.5212405920028687,0.4409680664539337,0.3580365478992462,0.47875699400901794,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
37,0.5212403535842896,0.44097018241882324,0.3574858009815216,0.47875693440437317,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
38,0.5212407112121582,0.4409487843513489,0.35830724239349365,0.4787570834159851,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
39,0.5212407112121582,0.44102272391319275,0.35710376501083374,0.4787571132183075,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
40,0.5212403535842896,0.44102340936660767,0.3576774299144745,0.4787570536136627,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
41,0.521240770816803,0.4410022795200348,0.3587856590747833,0.4787570834159851,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
42,0.5212405323982239,0.4409966766834259,0.35781329870224,0.47875726222991943,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
43,0.5212405323982239,0.44101303815841675,0.3578450381755829,0.4787570536136627,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
44,0.5212406516075134,0.4410136342048645,0.35696855187416077,0.47875699400901794,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
45,0.5212405920028687,0.44103479385375977,0.3579478859901428,0.4787571430206299,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
46,0.5212405920028687,0.44103673100471497,0.35806766152381897,0.4787571430206299,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
47,0.5212407112121582,0.44105127453804016,0.35694044828414917,0.4787571430206299,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
48,0.5212402939796448,0.4409210681915283,0.3577919900417328,0.47875699400901794,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
49,0.5212405323982239,0.4411153495311737,0.35833674669265747,0.4787570834159851,0.522563099861145,0.4440411329269409,0.359264075756073,0.47743451595306396
